,i,vehicle_id,manufacturer_id,zipcode,timestamp,latlon,dist,seconds,co2_grams,total_dist,total_seconds,total_co2_grams,timestamp_tripstart,avg_kmperhour,avg_co2perkm,trip_id
550,281,V52876905,V11338,13627,2021-08-19 16:11:07,"(52.5339353, 13.2983743)",0.01,3.0,1.76,8.96,14656.0,626.0,2021-08-19 12:06:51,2.2008733624454146,69.86607142857142,5
551,282,V52876905,V11338,13627,2021-08-19 16:11:11,"(52.5339176, 13.29859)",0.01,4.0,1.71,8.97,14660.0,628.0,2021-08-19 12:06:51,2.202728512960437,70.01114827201783,5
552,283,V52876905,V11338,13627,2021-08-19 16:11:15,"(52.5339163, 13.2986846)",0.01,4.0,1.93,8.98,14664.0,630.0,2021-08-19 12:06:51,2.204582651391162,70.15590200445433,5
553,284,V52876905,V11338,13627,2021-08-19 16:11:19,"(52.5339165, 13.2988)",0.01,4.0,1.72,8.99,14668.0,632.0,2021-08-19 12:06:51,2.206435778565585,70.30033370411569,5
554,285,V52876905,V11338,13627,2021-08-19 16:11:28,"(52.533933, 13.2990425)",0.02,9.0,3.92,9.01,14677.0,636.0,2021-08-19 12:06:51,2.2099884172514814,70.58823529411765,5
555,286,V52876905,V11338,13627,2021-08-19 16:11:36,"(52.5339743, 13.2993325)",0.02,8.0,4.24,9.03,14685.0,640.0,2021-08-19 12:06:51,2.213687436159346,70.87486157253599,5
556,287,V52876905,V11338,13627,2021-08-19 16:11:54,"(52.5340524, 13.2997965)",0.03,18.0,7.32,9.06,14703.0,647.0,2021-08-19 12:06:51,2.2183227912670884,71.41280353200882,5
557,288,V52876905,V11338,13627,2021-08-19 16:12:21,"(52.5341243, 13.3002706)",0.03,27.0,5.34,9.09,14730.0,652.0,2021-08-19 12:06:51,2.2215885947046843,71.72717271727173,5
558,289,V52876905,V11338,13627,2021-08-19 16:12:48,"(52.5341768, 13.3007011)",0.03,27.0,4.26,9.12,14757.0,656.0,2021-08-19 12:06:51,2.224842447651962,71.92982456140352,5
559,290,V52876905,V11338,13627,2021-08-19 16:13:36,"(52.5342793, 13.30129)",0.04,48.0,6.52,9.16,14805.0,663.0,2021-08-19 12:06:51,2.227355623100304,72.37991266375546,5
560,291,V52876905,V11338,13627,2021-08-19 16:13:48,"(52.5343462, 13.30145)",0.01,12.0,1.21,9.17,14817.0,664.0,2021-08-19 12:06:51,2.22798137274752,72.41003271537623,5
561,292,V52876905,V11338,13627,2021-08-19 16:14:06,"(52.5344388, 13.3015965)",0.01,18.0,1.33,9.18,14835.0,665.0,2021-08-19 12:06:51,2.227704752275025,72.4400871459695,5
562,293,V52876905,V11338,13627,2021-08-19 16:23:06,"(52.534745, 13.3037842)",0.15,540.0,16.2,9.33,15375.0,681.0,2021-08-19 12:06:51,2.1845853658536587,72.9903536977492,5
563,294,V52876905,V11338,13627,2021-08-19 16:36:54,"(52.5352049, 13.3070717)",0.23,828.0,27.37,9.56,16203.0,708.0,2021-08-19 12:06:51,2.124051101647843,74.05857740585773,5
564,295,V52876905,V11338,13627,2021-08-19 16:56:42,"(52.5358884, 13.3118695)",0.33,1188.0,33.0,9.89,17391.0,741.0,2021-08-19 12:06:51,2.0472658271519752,74.9241658240647,5
565,296,V52876905,V11338,13627,2021-08-19 17:18:18,"(52.5366336, 13.3170732)",0.36,1296.0,36.72,10.25,18687.0,778.0,2021-08-19 12:06:51,1.9746347728367315,75.90243902439025,5
566,297,V52876905,V11338,13627,2021-08-19 17:29:06,"(52.5369923, 13.3196104)",0.18,648.0,19.26,10.43,19335.0,797.0,2021-08-19 12:06:51,1.9419705197827772,76.41418983700864,5
567,298,V52876905,V11338,13627,2021-08-19 17:41:42,"(52.5374137, 13.3226334)",0.21,756.0,18.27,10.64,20091.0,815.0,2021-08-19 12:06:51,1.906525309840227,76.59774436090225,5
568,299,V52876905,V11338,13627,2021-08-19 17:43:30,"(52.5374665, 13.3230381)",0.03,108.0,2.7,10.67,20199.0,818.0,2021-08-19 12:06:51,1.9016783009059857,76.66354264292409,5
569,300,V52876905,V11338,13627,2021-08-19 17:45:54,"(52.5375816, 13.3235397)",0.04,144.0,3.32,10.71,20343.0,821.0,2021-08-19 12:06:51,1.895295679103377,76.65732959850607,5
570,301,V52876905,V11338,13627,2021-08-19 17:46:30,"(52.5375953, 13.3236194)",0.01,36.0,0.76,10.72,20379.0,822.0,2021-08-19 12:06:51,1.8937141174738705,76.67910447761193,5
571,302,V52876905,V11338,13627,2021-08-19 17:49:30,"(52.5377076, 13.3242751)",0.05,180.0,4.2,10.77,20559.0,826.0,2021-08-19 12:06:51,1.8858893915073691,76.69452181987002,5
572,303,V52876905,V11338,13627,2021-08-19 17:51:54,"(52.5378174, 13.3248452)",0.04,144.0,3.4,10.81,20703.0,829.0,2021-08-19 12:06:51,1.8797275757136647,76.6882516188714,5
573,304,V52876905,V11338,13627,2021-08-19 17:55:30,"(52.5380027, 13.3256804)",0.06,216.0,6.06,10.87,20919.0,835.0,2021-08-19 12:06:51,1.8706439122328982,76.81692732290709,5
574,305,V52876905,V11338,13353,2021-08-19 17:56:42,"(52.5380613, 13.3259297)",0.02,72.0,1.44,10.89,20991.0,836.0,2021-08-19 12:06:51,1.867657567528941,76.76767676767676,5
575,306,V52876905,V11338,13353,2021-08-19 17:59:06,"(52.5381888, 13.3264649)",0.04,144.0,3.28,10.93,21135.0,839.0,2021-08-19 12:06:51,1.8617459190915542,76.7612076852699,5
576,307,V52876905,V11338,13353,2021-08-19 18:00:54,"(52.5383085, 13.3269295)",0.03,108.0,1.98,10.96,21243.0,841.0,2021-08-19 12:06:51,1.8573647789860188,76.73357664233576,5
577,308,V52876905,V11338,13353,2021-08-19 18:02:06,"(52.5383958, 13.3272514)",0.02,72.0,1.58,10.98,21315.0,843.0,2021-08-19 12:06:51,1.8544686840253344,76.775956284153,5
578,309,V52876905,V11338,13353,2021-08-19 18:03:54,"(52.5385231, 13.3276922)",0.03,108.0,2.76,11.01,21423.0,846.0,2021-08-19 12:06:51,1.8501610418708863,76.83923705722071,5
579,310,V52876905,V11338,13353,2021-08-19 18:06:18,"(52.5386863, 13.3282515)",0.04,144.0,2.92,11.05,21567.0,849.0,2021-08-19 12:06:51,1.844484629294756,76.83257918552036,5
580,311,V52876905,V11338,13353,2021-08-19 18:10:30,"(52.5389891, 13.3292157)",0.07,252.0,3.71,11.12,21819.0,853.0,2021-08-19 12:06:51,1.8347311975800906,76.70863309352518,5
581,312,V52876905,V11338,13353,2021-08-19 18:11:42,"(52.539087, 13.3295275)",0.02,72.0,0.82,11.14,21891.0,854.0,2021-08-19 12:06:51,1.8319857475674934,76.66068222621185,5
582,313,V52876905,V11338,13353,2021-08-19 18:14:42,"(52.5393139, 13.3302127)",0.05,180.0,2.05,11.19,22071.0,856.0,2021-08-19 12:06:51,1.8252004893298899,76.49687220732797,5
583,314,V52876905,V11338,13353,2021-08-19 18:19:30,"(52.5397075, 13.3312193)",0.08,288.0,3.68,11.27,22359.0,860.0,2021-08-19 12:06:51,1.8145713135650074,76.30878438331855,5
584,315,V52876905,V11338,13353,2021-08-19 18:24:18,"(52.5401028, 13.3321881)",0.08,288.0,3.68,11.35,22647.0,864.0,2021-08-19 12:06:51,1.80421247847397,76.12334801762115,5
585,316,V52876905,V11338,13353,2021-08-19 18:29:42,"(52.5405748, 13.3332138)",0.09,324.0,3.69,11.44,22971.0,868.0,2021-08-19 12:06:51,1.792869269949066,75.87412587412588,5
586,317,V52876905,V11338,13353,2021-08-19 18:30:54,"(52.5407017, 13.3334606)",0.02,72.0,0.82,11.46,23043.0,869.0,2021-08-19 12:06:51,1.790391876057805,75.82897033158812,5
587,318,V52876905,V11338,13353,2021-08-19 18:33:18,"(52.5409211, 13.3338731)",0.04,144.0,1.52,11.5,23187.0,871.0,2021-08-19 12:06:51,1.7854832449217235,75.73913043478261,5
588,319,V52876905,V11338,13353,2021-08-19 18:35:06,"(52.5410881, 13.3342348)",0.03,108.0,0.84,11.53,23295.0,872.0,2021-08-19 12:06:51,1.7818415969092078,75.6287944492628,5
589,320,V52876905,V11338,13353,2021-08-19 18:35:42,"(52.5411673, 13.3344061)",0.01,36.0,0.26,11.54,23331.0,872.0,2021-08-19 12:06:51,1.7806352063777804,75.56325823223571,5
590,321,V52876905,V11338,13353,2021-08-19 18:36:18,"(52.541213, 13.3345196)",0.01,36.0,0.25,11.55,23367.0,872.0,2021-08-19 12:06:51,1.7794325330594432,75.4978354978355,5
591,322,V52876905,V11338,13353,2021-08-19 18:36:23,"(52.5412253, 13.3345493)",0.0,5.0,0.0,11.55,23372.0,872.0,2021-08-19 12:06:51,1.7790518569228135,75.4978354978355,5
592,323,V52876905,V11338,13353,2021-08-19 18:36:31,"(52.5412425, 13.3345911)",0.0,8.0,0.0,11.55,23380.0,872.0,2021-08-19 12:06:51,1.7784431137724552,75.4978354978355,5
593,324,V52876905,V11338,13353,2021-08-19 18:36:38,"(52.5412568, 13.3346282)",0.0,7.0,0.0,11.55,23387.0,872.0,2021-08-19 12:06:51,1.7779108051481594,75.4978354978355,5
594,325,V52876905,V11338,13353,2021-08-19 18:36:41,"(52.5414194, 13.3350484)",0.03,3.0,4.29,11.58,23390.0,876.0,2021-08-19 12:06:51,1.7823001282599402,75.64766839378238,5
595,326,V52876905,V11338,13353,2021-08-19 18:36:48,"(52.5417216, 13.3357415)",0.06,7.0,10.2,11.64,23397.0,886.0,2021-08-19 12:06:51,1.7909988460058983,76.1168384879725,5
596,327,V52876905,V11338,13353,2021-08-19 18:36:49,"(52.5417653, 13.3358346)",0.01,1.0,1.28,11.65,23398.0,887.0,2021-08-19 12:06:51,1.7924608940935123,76.13733905579399,5
597,328,V52876905,V11338,13353,2021-08-19 18:36:51,"(52.5418053, 13.3359159)",0.01,2.0,1.01,11.66,23400.0,888.0,2021-08-19 12:06:51,1.7938461538461539,76.15780445969125,5
598,329,V52876905,V11338,13353,2021-08-19 18:36:53,"(52.5418398, 13.3359859)",0.01,2.0,1.08,11.67,23402.0,889.0,2021-08-19 12:06:51,1.7952311768224938,76.17823479005999,5
599,330,V52876905,V11338,13353,2021-08-19 18:36:54,"(52.5418622, 13.3360347)",0.0,1.0,0.0,11.67,23403.0,889.0,2021-08-19 12:06:51,1.7951544673759774,76.17823479005999,5
600,331,V52876905,V11338,13353,2021-08-19 18:36:55,"(52.5419246, 13.3361548)",0.01,1.0,1.56,11.68,23404.0,891.0,2021-08-19 12:06:51,1.7966159630832335,76.28424657534246,5
601,332,V52876905,V11338,13353,2021-08-19 18:36:58,"(52.5420586, 13.3364124)",0.02,3.0,3.44,11.7,23407.0,894.0,2021-08-19 12:06:51,1.7994616994916048,76.41025641025641,5
602,333,V52876905,V11338,13353,2021-08-19 18:37:06,"(52.5420859, 13.3364649)",0.0,8.0,0.0,11.7,23415.0,894.0,2021-08-19 12:06:51,1.7988468930172965,76.41025641025641,5
603,334,V52876905,V11338,13353,2021-08-19 18:37:07,"(52.5421164, 13.3365222)",0.01,1.0,1.44,11.71,23416.0,895.0,2021-08-19 12:06:51,1.8003074820635465,76.43040136635354,5
604,335,V52876905,V11338,13353,2021-08-19 18:37:08,"(52.542164, 13.3366118)",0.01,1.0,1.34,11.72,23417.0,896.0,2021-08-19 12:06:51,1.8017679463637528,76.45051194539249,5
605,336,V52876905,V11338,13353,2021-08-19 18:37:09,"(52.5421241, 13.3366645)",0.01,1.0,0.94,11.73,23418.0,897.0,2021-08-19 12:06:51,1.803228285933897,76.47058823529412,5
606,337,V52876905,V11338,13353,2021-08-19 18:37:09,"(52.5421052, 13.3366895)",0.0,0.0,0.0,11.73,23418.0,897.0,2021-08-19 12:06:51,1.803228285933897,76.47058823529412,5
607,338,V52876905,V11338,13353,2021-08-19 18:37:12,"(52.5420706, 13.3367353)",0.0,3.0,0.0,11.73,23421.0,897.0,2021-08-19 12:06:51,1.8029973101063148,76.47058823529412,5
608,339,V52876905,V11338,13353,2021-08-19 18:37:13,"(52.5419174, 13.3369504)",0.02,1.0,2.06,11.75,23422.0,899.0,2021-08-19 12:06:51,1.8059943642729057,76.51063829787235,5
609,340,V52876905,V11338,13353,2021-08-19 18:37:14,"(52.541877, 13.3370106)",0.01,1.0,0.99,11.76,23423.0,900.0,2021-08-19 12:06:51,1.8074542116722878,76.53061224489797,5
610,341,V52876905,V11338,13353,2021-08-19 18:37:15,"(52.5417897, 13.3371334)",0.01,1.0,1.08,11.77,23424.0,901.0,2021-08-19 12:06:51,1.8089139344262297,76.55055225148683,5
611,342,V52876905,V11338,13353,2021-08-19 18:37:15,"(52.5417588, 13.3371768)",0.0,0.0,0.0,11.77,23424.0,901.0,2021-08-19 12:06:51,1.8089139344262297,76.55055225148683,5
612,343,V52876905,V11338,13353,2021-08-19 18:37:16,"(52.5416882, 13.3372761)",0.01,1.0,1.56,11.78,23425.0,903.0,2021-08-19 12:06:51,1.8103735325506936,76.6553480475382,5
613,344,V52876905,V11338,13353,2021-08-19 18:37:17,"(52.5416373, 13.3373496)",0.01,1.0,1.09,11.79,23426.0,904.0,2021-08-19 12:06:51,1.8118330060616408,76.67514843087363,5
614,345,V52876905,V11338,13353,2021-08-19 18:37:18,"(52.5415873, 13.3374177)",0.01,1.0,1.26,11.8,23427.0,905.0,2021-08-19 12:06:51,1.813292354975029,76.69491525423729,5
615,346,V52876905,V11338,13353,2021-08-19 18:37:27,"(52.5411916, 13.3379646)",0.06,9.0,7.86,11.86,23436.0,913.0,2021-08-19 12:06:51,1.8218125960061442,76.9814502529511,5
616,347,V52876905,V11338,13353,2021-08-19 18:37:28,"(52.5411493, 13.3380249)",0.01,1.0,1.07,11.87,23437.0,914.0,2021-08-19 12:06:51,1.8232708964457909,77.00084245998316,5
617,348,V52876905,V11338,13353,2021-08-19 18:37:29,"(52.5411044, 13.3380873)",0.01,1.0,1.12,11.88,23438.0,915.0,2021-08-19 12:06:51,1.8247290724464547,77.02020202020202,5
618,349,V52876905,V11338,13353,2021-08-19 18:37:31,"(52.5410379, 13.3381813)",0.01,2.0,1.0,11.89,23440.0,916.0,2021-08-19 12:06:51,1.826109215017065,77.03952901597981,5
619,350,V52876905,V11338,13353,2021-08-19 18:37:59,"(52.5403097, 13.3392113)",0.11,28.0,8.36,12.0,23468.0,924.0,2021-08-19 12:06:51,1.8408044997443327,77.0,5
620,351,V52876905,V11338,13353,2021-08-19 18:38:07,"(52.5401225, 13.339479)",0.03,8.0,2.49,12.03,23476.0,926.0,2021-08-19 12:06:51,1.8447776452547282,76.97423108894431,5
621,352,V52876905,V11338,13353,2021-08-19 18:38:18,"(52.5398382, 13.3398792)",0.04,11.0,3.88,12.07,23487.0,930.0,2021-08-19 12:06:51,1.8500447055818112,77.05053852526926,5
622,353,V52876905,V11338,13353,2021-08-19 18:38:21,"(52.5397831, 13.3399978)",0.01,3.0,0.99,12.08,23490.0,931.0,2021-08-19 12:06:51,1.8513409961685823,77.06953642384106,5
623,354,V52876905,V11338,13353,2021-08-19 18:38:24,"(52.5397503, 13.3401631)",0.01,3.0,0.91,12.09,23493.0,932.0,2021-08-19 12:06:51,1.8526369556889284,77.0885028949545,5
624,355,V52876905,V11338,13353,2021-08-19 18:39:43,"(52.5393239, 13.3433946)",0.22,79.0,22.22,12.31,23572.0,954.0,2021-08-19 12:06:51,1.8800271508569488,77.49796913078798,5
625,356,V52876905,V11338,13353,2021-08-19 18:40:23,"(52.539151, 13.3446824)",0.09,40.0,9.18,12.4,23612.0,963.0,2021-08-19 12:06:51,1.890564119939014,77.66129032258064,5
626,357,V52876905,V11338,13353,2021-08-19 18:40:28,"(52.5391338, 13.3448116)",0.01,5.0,0.88,12.41,23617.0,964.0,2021-08-19 12:06:51,1.8916881907100815,77.67929089443997,5
627,358,V52876905,V11338,13353,2021-08-19 18:40:33,"(52.5391129, 13.3449746)",0.01,5.0,0.98,12.42,23622.0,965.0,2021-08-19 12:06:51,1.8928117856235713,77.69726247987117,5
628,359,V52876905,V11338,13353,2021-08-19 18:40:39,"(52.5390358, 13.3448952)",0.01,6.0,1.11,12.43,23628.0,966.0,2021-08-19 12:06:51,1.893854748603352,77.71520514883346,5
629,360,V52876905,V11338,13353,2021-08-19 18:40:45,"(52.5390199, 13.3448796)",0.0,6.0,0.0,12.43,23634.0,966.0,2021-08-19 12:06:51,1.8933739527798934,77.71520514883346,5
630,361,V52876905,V11338,13353,2021-08-19 18:40:46,"(52.538904, 13.3447855)",0.01,1.0,0.95,12.44,23635.0,967.0,2021-08-19 12:06:51,1.8948170086735772,77.7331189710611,5
631,362,V52876905,V11338,13353,2021-08-19 18:40:50,"(52.5384835, 13.3444438)",0.05,4.0,5.3,12.49,23639.0,972.0,2021-08-19 12:06:51,1.9021109183975633,77.82225780624499,5
632,363,V52876905,V11338,13353,2021-08-19 18:40:51,"(52.538445, 13.3444205)",0.0,1.0,0.0,12.49,23640.0,972.0,2021-08-19 12:06:51,1.902030456852792,77.82225780624499,5
633,364,V52876905,V11338,13353,2021-08-19 18:40:52,"(52.5383398, 13.344357)",0.01,1.0,1.42,12.5,23641.0,973.0,2021-08-19 12:06:51,1.9034727803392413,77.84,5
634,365,V52876905,V11338,13353,2021-08-19 18:40:56,"(52.5383245, 13.3443478)",0.0,4.0,0.0,12.5,23645.0,973.0,2021-08-19 12:06:51,1.9031507718333687,77.84,5
635,366,V52876905,V11338,13353,2021-08-19 18:40:58,"(52.5381013, 13.3442492)",0.03,2.0,3.21,12.53,23647.0,976.0,2021-08-19 12:06:51,1.9075569839725968,77.8930566640064,5
636,367,V52876905,V11338,13353,2021-08-19 18:40:59,"(52.5379978, 13.3442148)",0.01,1.0,0.77,12.54,23648.0,977.0,2021-08-19 12:06:51,1.9089986468200268,77.91068580542266,5
637,368,V52876905,V11338,13353,2021-08-19 18:41:00,"(52.5379908, 13.3440659)",0.01,1.0,0.63,12.55,23649.0,978.0,2021-08-19 12:06:51,1.9104401877457824,77.92828685258964,5
638,369,V52876905,V11338,13353,2021-08-19 18:41:03,"(52.5379841, 13.3439991)",0.0,3.0,0.0,12.55,23652.0,978.0,2021-08-19 12:06:51,1.910197869101979,77.92828685258964,5
639,370,V52876905,V11338,13353,2021-08-19 18:41:04,"(52.5379678, 13.3438386)",0.01,1.0,1.24,12.56,23653.0,979.0,2021-08-19 12:06:51,1.911639115545597,77.94585987261146,5
640,371,V52876905,V11338,13353,2021-08-19 18:41:05,"(52.537933, 13.3436442)",0.01,1.0,1.18,12.57,23654.0,980.0,2021-08-19 12:06:51,1.9130802401285194,77.96340493237868,5
641,372,V52876905,V11338,13353,2021-08-19 18:41:06,"(52.5379108, 13.3435259)",0.01,1.0,1.0,12.58,23655.0,981.0,2021-08-19 12:06:51,1.9145212428662015,77.98092209856915,5
642,373,V52876905,V11338,13353,2021-08-19 18:41:07,"(52.5378957, 13.3434453)",0.01,1.0,1.18,12.59,23656.0,982.0,2021-08-19 12:06:51,1.9159621237740954,77.99841143764893,5
643,374,V52876905,V11338,13353,2021-08-19 18:41:10,"(52.537841, 13.3431528)",0.02,3.0,2.22,12.61,23659.0,984.0,2021-08-19 12:06:51,1.9187624159939136,78.03330689928629,5
644,375,V52876905,V11338,13353,2021-08-19 18:41:16,"(52.5377561, 13.342698)",0.03,6.0,2.4,12.64,23665.0,986.0,2021-08-19 12:06:51,1.9228396365941265,78.00632911392405,5
645,376,V52876905,V11338,13353,2021-08-19 18:41:31,"(52.5375515, 13.3415916)",0.08,15.0,7.2,12.72,23680.0,993.0,2021-08-19 12:06:51,1.9337837837837837,78.06603773584905,5
646,377,V52876905,V11338,13353,2021-08-19 18:41:36,"(52.537502, 13.3413203)",0.02,5.0,1.52,12.74,23685.0,995.0,2021-08-19 12:06:51,1.9364154528182393,78.10047095761381,5
647,378,V52876905,V11338,13353,2021-08-19 18:41:41,"(52.5374603, 13.3410965)",0.02,5.0,1.12,12.76,23690.0,996.0,2021-08-19 12:06:51,1.939046010975095,78.0564263322884,5
648,379,V52876905,V11338,13353,2021-08-19 18:41:50,"(52.5374575, 13.3410833)",0.0,9.0,0.0,12.76,23699.0,996.0,2021-08-19 12:06:51,1.9383096333178613,78.0564263322884,5
649,380,V52876905,V11338,13353,2021-08-19 18:41:53,"(52.5374531, 13.3410576)",0.0,3.0,0.0,12.76,23702.0,996.0,2021-08-19 12:06:51,1.9380642983714451,78.0564263322884,5
650,381,V52876905,V11338,13353,2021-08-19 18:41:54,"(52.5375335, 13.3409956)",0.01,1.0,1.46,12.77,23703.0,997.0,2021-08-19 12:06:51,1.939501328945703,78.07361002349256,5
651,382,V52876905,V11338,13353,2021-08-19 18:42:00,"(52.5380148, 13.3405953)",0.06,6.0,6.72,12.83,23709.0,1004.0,2021-08-19 12:06:51,1.9481209667214985,78.25409197194077,5
652,383,V52876905,V11338,13353,2021-08-19 18:42:03,"(52.5382508, 13.3403499)",0.03,3.0,3.3,12.86,23712.0,1007.0,2021-08-19 12:06:51,1.9524291497975708,78.30482115085537,5
653,384,V52876905,V11338,13353,2021-08-19 18:42:05,"(52.5383053, 13.3402933)",0.01,2.0,1.32,12.87,23714.0,1008.0,2021-08-19 12:06:51,1.9537825756936829,78.32167832167832,5
654,385,V52876905,V11338,13353,2021-08-19 18:42:11,"(52.5384914, 13.3399832)",0.03,6.0,3.06,12.9,23720.0,1011.0,2021-08-19 12:06:51,1.957841483979764,78.37209302325581,5
655,386,V52876905,V11338,13353,2021-08-19 18:42:15,"(52.5386075, 13.3397897)",0.02,4.0,1.96,12.92,23724.0,1013.0,2021-08-19 12:06:51,1.960546282245827,78.40557275541796,5
656,387,V52876905,V11338,13353,2021-08-19 18:42:15,"(52.5386344, 13.339809)",0.0,0.0,0.0,12.92,23724.0,1013.0,2021-08-19 12:06:51,1.960546282245827,78.40557275541796,5
657,388,V52876905,V11338,13353,2021-08-19 18:42:18,"(52.5386655, 13.3398314)",0.0,3.0,0.0,12.92,23727.0,1013.0,2021-08-19 12:06:51,1.9602983942344165,78.40557275541796,5
658,389,V52876905,V11338,13353,2021-08-19 18:42:20,"(52.5388264, 13.33953)",0.03,2.0,4.29,12.95,23729.0,1017.0,2021-08-19 12:06:51,1.9646845631927177,78.53281853281854,5
659,390,V52876905,V11338,13353,2021-08-19 18:42:24,"(52.5390828, 13.3391301)",0.04,4.0,5.76,12.99,23733.0,1023.0,2021-08-19 12:06:51,1.9704209328782707,78.75288683602771,5
660,391,V52876905,V11338,13353,2021-08-19 18:42:25,"(52.539163, 13.3390947)",0.01,1.0,1.66,13.0,23734.0,1025.0,2021-08-19 12:06:51,1.971854723181933,78.84615384615384,5
661,392,V52876905,V11338,13353,2021-08-19 18:42:26,"(52.5392218, 13.3390687)",0.01,1.0,1.18,13.01,23735.0,1026.0,2021-08-19 12:06:51,1.9732883926690543,78.86241352805534,5
662,393,V52876905,V11338,13353,2021-08-19 18:42:27,"(52.5392572, 13.3390531)",0.0,1.0,0.0,13.01,23736.0,1026.0,2021-08-19 12:06:51,1.973205257836198,78.86241352805534,5
663,394,V52876905,V11338,13353,2021-08-19 18:42:28,"(52.5392747, 13.3389633)",0.01,1.0,1.04,13.02,23737.0,1027.0,2021-08-19 12:06:51,1.974638749631377,78.87864823348694,5
664,395,V52876905,V11338,13353,2021-08-19 18:42:32,"(52.5394171, 13.3383902)",0.04,4.0,4.52,13.06,23741.0,1032.0,2021-08-19 12:06:51,1.9803715092034877,79.0199081163859,5
665,396,V52876905,V11338,13353,2021-08-19 18:42:36,"(52.5395217, 13.3380008)",0.03,4.0,2.61,13.09,23745.0,1035.0,2021-08-19 12:06:51,1.984586228679722,79.06799083269672,5
666,397,V52876905,V11338,13353,2021-08-19 18:42:45,"(52.5397035, 13.3373569)",0.05,9.0,4.5,13.14,23754.0,1040.0,2021-08-19 12:06:51,1.9914119727203843,79.1476407914764,5
667,398,V52876905,V11338,13353,2021-08-19 18:43:04,"(52.5401372, 13.3358211)",0.11,19.0,11.11,13.25,23773.0,1051.0,2021-08-19 12:06:51,2.006477937155597,79.32075471698113,5
668,399,V52876905,V11338,13353,2021-08-19 18:43:12,"(52.5401008, 13.3354343)",0.03,8.0,2.52,13.28,23781.0,1054.0,2021-08-19 12:06:51,2.0103443925823132,79.36746987951808,5
669,400,V52876905,V11338,13353,2021-08-19 18:43:30,"(52.5400274, 13.3346534)",0.05,18.0,3.65,13.33,23799.0,1058.0,2021-08-19 12:06:51,2.0163872431614775,79.36984246061516,5
